Protein1,Protein2,Score,Experimental System Type
MRPL47,MRPL20,999,genetic
MRPL47,MRPL22,999,genetic
MRPL47,MRPL41,999,genetic
MRPL47,MRPL4,999,genetic
MRPL47,MRPL13,999,genetic
MRPL47,MRPL17,999,genetic
MRPL47,MRPL21,999,genetic
TMEM176A,TMEM176B,999,genetic
SLBP,MIF4GD,999,genetic
SLBP,ERI1,999,genetic
NAA10,HYPK,999,genetic
PPP2R5D,PPP2CA,999,genetic
PPP2R5D,PPP2R1A,999,genetic
PPP2R5D,PPP2CB,999,genetic
MRPS22,MRPS16,999,genetic
MRPS22,MRPS18B,999,genetic
MRPS22,MRPS2,999,genetic
RARRES2,CMKLR1,999,genetic
NECTIN3,AFDN,999,genetic
NECTIN3,NECTIN2,999,genetic
RPL37A,RPL11,999,genetic
RPL37A,RPL18,999,genetic
RPL37A,RPL13,999,genetic
RPL37A,RPL36,999,genetic
RPL37A,RPL27A,999,genetic
RPL37A,RPL23,999,genetic
RPL37A,RPL15,999,genetic
RPL37A,RACK1,999,genetic
RPL37A,RPL35,999,genetic
RPL37A,RPL19,999,genetic
RPL37A,RPL34,999,genetic
RPL37A,RPL10,999,genetic
RPL37A,RPL30,999,genetic
RPL37A,RPL10A,999,genetic
RPL37A,RPL23A,999,genetic
RPL37A,RPL24,999,genetic
RPL37A,RPL26,999,genetic
RPL37A,RPS27,999,genetic
RPL37A,RPL28,999,genetic
RPL37A,RPL3,999,genetic
RPL37A,RPL31,999,genetic
RPL37A,RPL37,999,genetic
RPL37A,RPL35A,999,genetic
RPL37A,RPL18A,999,genetic
RPL37A,RPL21,999,genetic
RPL37A,RPL14,999,genetic
RPL37A,RPL12,999,genetic
RPL37A,RPL13A,999,genetic
RPL37A,FAU,999,genetic
RPL37A,RPL27,999,genetic
RPL37A,RPL29,999,genetic
RPL37A,RPL22,999,genetic
RPL37A,RPL32,999,genetic
MCM10,MCM7,999,genetic
MCM10,MCM6,999,genetic
MCM10,CDC45,999,genetic
SRPRB,SRPRA,999,genetic
NDUFA3,NDUFA13,999,genetic
NDUFA3,MT-ND3,999,genetic
NDUFA3,NDUFA12,999,genetic
NDUFA3,NDUFA1,999,genetic
NDUFA3,NDUFA11,999,genetic
NDUFA3,NDUFA10,999,genetic
NDUFA3,NDUFA2,999,genetic
PPP2CA,PPME1,999,genetic
PPP2CA,INTS6,999,genetic
PPP2CA,STRN4,999,genetic
PPP2CA,IGBP1,999,genetic
PPP2CA,MOB4,999,genetic
PPP2CA,SLMAP,999,genetic
NSFL1C,VCPIP1,999,genetic
UGT1A3,UGT1A9,999,genetic
VAMP2,SNAP23,999,genetic
VAMP2,STX1A,999,genetic
VAMP2,SNAP25,999,genetic
VAMP2,STX2,999,genetic
VAMP2,STX4,999,genetic
VAMP2,SYT1,999,genetic
VAMP2,SYP,999,genetic
VAMP2,CPLX1,999,genetic
VAMP2,STX3,999,genetic
PSMD6,ADRM1,999,genetic
PSMD6,PSMA1,999,genetic
PSMD6,PSMB7,999,genetic
PSMD6,PSMB4,999,genetic
PSMD6,PSMA2,999,genetic
PSMD6,PSMD3,999,genetic
PSMD6,PSMC2,999,genetic
PSMD6,PSMD4,999,genetic
PSMD6,PSMD11,999,genetic
PSMD6,PSMC5,999,genetic
PSMD6,PSMC3,999,genetic
PSMD6,PSMC4,999,genetic
PSMD6,PSMA3,999,genetic
PSMD6,PSMC6,999,genetic
PSMD6,PSMB2,999,genetic
PSMD6,PSMD14,999,genetic
PSMD6,PSMC1,999,genetic
PSMD6,PSMD1,999,genetic
PSMD6,PSMD2,999,genetic
PSMD6,PSMD10,999,genetic
PSMD6,PSMA4,999,genetic
PSMD6,PSMA5,999,genetic
PSMD6,PSMD5,999,genetic
PSMD6,PSMD13,999,genetic
PSMD6,PSMA6,999,genetic
PSMD6,PSMD12,999,genetic
PSMD6,PSMB1,999,genetic
TIMMDC1,NDUFAF3,999,genetic
TIMMDC1,NDUFAF1,999,genetic
TIMMDC1,TMEM126B,999,genetic
TIMMDC1,NDUFA13,999,genetic
TIMMDC1,ACAD9,999,genetic
TIMMDC1,NDUFA8,999,genetic
TIMMDC1,ECSIT,999,genetic
TIMMDC1,NDUFAF4,999,genetic
CDKN2A,CDK4,999,genetic
CDKN2A,CDK6,999,genetic
CDKN2A,TP53,999,genetic
BRCA1,RAD50,999,genetic
BRCA1,BARD1,999,genetic
BRCA1,ABRAXAS1,999,genetic
BRCA1,BABAM1,999,genetic
BRCA1,BABAM2,999,genetic
BRCA1,ATM,999,genetic
PCCB,PCCA,999,genetic
BRAF,HRAS,999,genetic
BRAF,KRAS,999,genetic
BRAF,NRAS,999,genetic
CALML4,CACNA1C,999,genetic
TIGIT,NECTIN2,999,genetic
TIGIT,PVR,999,genetic
TIGIT,NECTIN3,999,genetic
NDUFB2,NDUFB10,999,genetic
NDUFB2,NDUFA2,999,genetic
NDUFB2,NDUFA6,999,genetic
NDUFB2,NDUFA10,999,genetic
NDUFB2,NDUFA7,999,genetic
NDUFB2,NDUFA1,999,genetic
NDUFB2,NDUFAB1,999,genetic
TTC26,IFT46,999,genetic
TRPC1,STIM1,999,genetic
SUCLG2,SUCLG1,999,genetic
PPIA,BSG,999,genetic
WWTR1,TEAD1,999,genetic
RYBP,KDM2B,999,genetic
RYBP,PCGF1,999,genetic
RYBP,RNF2,999,genetic
RYBP,RING1,999,genetic
DPH3,SERGEF,999,genetic
RXRA,NR1H4,999,genetic
RXRA,NCOA1,999,genetic
RXRA,PPARA,999,genetic
RXRA,NR1I2,999,genetic
RXRA,RARA,999,genetic
RXRA,NCOA2,999,genetic
RXRA,NR1H3,999,genetic
RXRA,PPARG,999,genetic
NSUN4,MTERF4,999,genetic
BRD9,BICRAL,999,genetic
BRD9,BICRA,999,genetic
CDK5,MAPT,999,genetic
KLHL13,CUL3,999,genetic
GMPS,IMPDH1,999,genetic
PEX5L,PEX14,999,genetic
PIGP,DPM2,999,genetic
PIGP,PIGC,999,genetic
PIGP,PIGA,999,genetic
PIGP,PIGH,999,genetic
KCNIP2,KCND2,999,genetic
KCNIP2,KCND3,999,genetic
POLE4,POLE,999,genetic
POLE4,POLE2,999,genetic
POLE4,POLE3,999,genetic
SRSF10,SRSF1,999,genetic
THOC5,THOC3,999,genetic
THOC5,THOC2,999,genetic
THOC5,THOC1,999,genetic
THOC5,DDX39B,999,genetic
RPL23,RPL11,999,genetic
RPL23,RPL18,999,genetic
RPL23,RPL13,999,genetic
RPL23,RPS10,999,genetic
RPL23,MRPS16,999,genetic
RPL23,RPL15,999,genetic
RPL23,RACK1,999,genetic
RPL23,RPL19,999,genetic
RPL23,RPL10,999,genetic
RPL23,MRPL36,999,genetic
RPL23,RPS4X,999,genetic
RPL23,MRPL12,999,genetic
RPL23,RPL10A,999,genetic
RPL23,MRPS9,999,genetic
RPL23,MRPL21,999,genetic
RPL23,RPL17,999,genetic
RPL23,MRPL17,999,genetic
RPL23,MRPS6,999,genetic
RPL23,RPS27,999,genetic
RPL23,MRPL19,999,genetic
RPL23,RPL18A,999,genetic
RPL23,EEF2,999,genetic
RPL23,RPL21,999,genetic
RPL23,RPL14,999,genetic
RPL23,RPL12,999,genetic
RPL23,RPS15A,999,genetic
RPL23,RPL13A,999,genetic
RPL23,RPL39,999,genetic
RPL23,MRPL20,999,genetic
RPL23,FAU,999,genetic
RPL23,RPL22,999,genetic
RWDD1,DRG2,999,genetic
TFR2,HFE,999,genetic
TFR2,HJV,999,genetic
TFAM,POLRMT,999,genetic
TFDP2,E2F4,999,genetic
SSR3,SSR2,999,genetic
SSR3,SSR1,999,genetic
QTRT2,QTRT1,999,genetic
MRPS14,MRPS10,999,genetic
MRPS14,MRPS11,999,genetic
MRPS14,MRPS12,999,genetic
MRPS14,MRPL36,999,genetic
MRPS14,MRPL17,999,genetic
PRB1,PRB4,999,genetic
SNF8,CHMP6,999,genetic
XRCC4,NHEJ1,999,genetic
XRCC4,PRKDC,999,genetic
XRCC4,APLF,999,genetic
XRCC4,LIG4,999,genetic
XRCC4,PAXX,999,genetic
GNGT2,GNB2,999,genetic
GNGT2,GNB4,999,genetic
GNGT2,GNB3,999,genetic
GNGT2,GNB1,999,genetic
ANAPC13,ANAPC1,999,genetic
ANAPC13,ANAPC10,999,genetic
UIMC1,BARD1,999,genetic
UIMC1,BRCC3,999,genetic
UIMC1,BABAM2,999,genetic
UIMC1,BRCA1,999,genetic
UIMC1,BABAM1,999,genetic
UIMC1,ABRAXAS1,999,genetic
FNIP1,FLCN,999,genetic
CAST,CAPN2,999,genetic
CAST,CAPN1,999,genetic
PDGFC,PDGFRB,999,genetic
SLIT2,ROBO1,999,genetic
SLIT2,ROBO2,999,genetic
LARP7,HEXIM1,999,genetic
GTF2H2C_2,GTF2H1,999,genetic
WDR36,UTP15,999,genetic
WDR36,WDR75,999,genetic
WDR36,UTP4,999,genetic
WDR36,HEATR1,999,genetic
WDR36,UTP6,999,genetic
WDR36,NOP56,999,genetic
WDR36,DCAF13,999,genetic
WDR36,BYSL,999,genetic
WDR36,NGDN,999,genetic
WDR36,KRR1,999,genetic
WDR36,NOP58,999,genetic
WDR36,NOC4L,999,genetic
WDR36,UTP20,999,genetic
WDR36,BMS1,999,genetic
WDR36,TBL3,999,genetic
WDR36,RRP9,999,genetic
WDR36,UTP3,999,genetic
WDR36,PWP2,999,genetic
WDR36,NAT10,999,genetic
WDR36,IMP4,999,genetic
WDR36,UTP18,999,genetic
WDR36,WDR3,999,genetic
WDR36,MPHOSPH10,999,genetic
WDR36,NOL6,999,genetic
WDR36,NOL10,999,genetic
AADAT,KYAT1,999,genetic
MRPL36,MRPL20,999,genetic
MRPL36,MRPL22,999,genetic
MRPL36,RPS3,999,genetic
MRPL36,RPS11,999,genetic
MRPL36,MRPL27,999,genetic
MRPL36,MRPL19,999,genetic
MRPL36,MRPL33,999,genetic
MRPL36,MRPL21,999,genetic
MRPL36,RPL23A,999,genetic
MRPL36,MRPL12,999,genetic
MRPL36,MRPL17,999,genetic
MRPL36,RPS15,999,genetic
MRPL36,RPL11,999,genetic
MRPL36,MRPL13,999,genetic
MRPL36,MRPL32,999,genetic
MRPL36,RPL35,999,genetic
MRPL36,RPL23,999,genetic
MRPL36,RPL5,999,genetic
MRPL36,RPS18,999,genetic
NDUFA13,MT-ND1,999,genetic
NDUFA13,MT-ND2,999,genetic
NDUFA13,NDUFA1,999,genetic
NDUFA13,NDUFA11,999,genetic
NDUFA13,TIMMDC1,999,genetic
NDUFA13,NDUFA10,999,genetic
NDUFA13,MT-ND4,999,genetic
NDUFA13,MT-ND3,999,genetic
NDUFA13,MT-ND5,999,genetic
NDUFA13,NDUFA12,999,genetic
HOXC9,HOXC6,999,genetic
NPY5R,NPY,999,genetic
SHLD3,SHLD2,999,genetic
LAMTOR3,LAMTOR2,999,genetic
LAMTOR3,RRAGB,999,genetic
LAMTOR3,RRAGD,999,genetic
LAMTOR3,LAMTOR1,999,genetic
PTTG2,ESPL1,999,genetic
PLRG1,BUD31,999,genetic
PLRG1,BCAS2,999,genetic
PLRG1,CWC15,999,genetic
PLRG1,CDC5L,999,genetic
PLRG1,CRNKL1,999,genetic
PLRG1,EFTUD2,999,genetic
PLRG1,CDC40,999,genetic
COPS4,COPS2,999,genetic
COPS4,COPS3,999,genetic
NEDD4,NDFIP1,999,genetic
SRP19,SRP14,999,genetic
CNOT6L,CNOT1,999,genetic
CNOT6L,CNOT2,999,genetic
CNOT6L,CNOT3,999,genetic
CNOT6L,CNOT6,999,genetic
ATG12,ATG10,999,genetic
UVSSA,USP7,999,genetic
SMG7,SMG1,999,genetic
SMG7,SMG5,999,genetic
EIF4E,EIF4A1,999,genetic
EIF4E,EIF4A2,999,genetic
EIF4E,EIF4B,999,genetic
EXOC3,EXOC1,999,genetic
EXOC3,EXOC2,999,genetic
COX7C,COX6B1,999,genetic
COX7C,COX6A1,999,genetic
COX7C,COX4I1,999,genetic
COX7C,COX6C,999,genetic
COX7C,COX5B,999,genetic
COX7C,COX6A2,999,genetic
COX7C,COX5A,999,genetic
COX7C,COX7B,999,genetic
BORCS8,BORCS6,999,genetic
BORCS8,BORCS5,999,genetic
DROSHA,DDX5,999,genetic
DROSHA,DGCR8,999,genetic
RAD17,HUS1,999,genetic
ERBIN,ERBB2,999,genetic
ETFDH,ETFA,999,genetic
ETFDH,ETFB,999,genetic
ANAPC4,ANAPC13,999,genetic
ANAPC4,ANAPC11,999,genetic
ANAPC4,CCNB1,999,genetic
ANAPC4,ANAPC2,999,genetic
ANAPC4,ANAPC15,999,genetic
ANAPC4,ANAPC10,999,genetic
ANAPC4,ANAPC1,999,genetic
GUCY1B1,GUCY1A1,999,genetic
RACK1,RPLP2,999,genetic
RACK1,FAU,999,genetic
RACK1,EEF2,999,genetic
RACK1,RPLP1,999,genetic
RACK1,EIF3B,999,genetic
RACK1,RPL10,999,genetic
MRPS27,MRPS15,999,genetic
MRPS27,MRPS18B,999,genetic
MRPS27,MRPS22,999,genetic
CLOCK,CRY2,999,genetic
CLOCK,ARNTL,999,genetic
CLOCK,ARNTL2,999,genetic
CXCL2,CXCL11,999,genetic
CXCL2,CCL21,999,genetic
CXCL2,CCL5,999,genetic
CXCL2,CXCL12,999,genetic
SPCS3,SPCS2,999,genetic
SPCS3,SEC11C,999,genetic
MTTP,APOB,999,genetic
GYPB,GYPA,999,genetic
TOB1,CNOT7,999,genetic
TENM2,ADGRL3,999,genetic
TENM2,ADGRL1,999,genetic
PIK3R1,IRS1,999,genetic
PIK3R1,PDGFRB,999,genetic
PIK3R1,CBL,999,genetic
PIK3R1,PIK3CB,999,genetic
PIK3R1,PIK3CD,999,genetic
PIK3R1,PIK3CA,999,genetic
PIK3R1,PIK3CG,999,genetic
RPL30,RPL23,999,genetic
RPL30,RPL15,999,genetic
RPL30,RACK1,999,genetic
RPL30,RPL19,999,genetic
RPL30,RPL10,999,genetic
RPL30,RPL11,999,genetic
RPL30,RPL18,999,genetic
RPL30,RPL13,999,genetic
RPL30,RPS10,999,genetic
RPL30,RPL27A,999,genetic
RPL30,RPL10A,999,genetic
RPL30,RPL23A,999,genetic
RPL30,RPL24,999,genetic
RPL30,RPL26,999,genetic
RPL30,RPS4X,999,genetic
RPL30,RPLP1,999,genetic
RPL30,RPL18A,999,genetic
RPL30,EEF2,999,genetic
RPL30,RPL21,999,genetic
RPL30,RPL14,999,genetic
RPL30,RPL36AL,999,genetic
RPL30,RPS27,999,genetic
RPL30,RPL28,999,genetic
RPL30,RPL3,999,genetic
RPL30,FAU,999,genetic
RPL30,RPL27,999,genetic
RPL30,RPL29,999,genetic
RPL30,RPL22,999,genetic
RPL30,RPL12,999,genetic
RPL30,RPS15A,999,genetic
RPL30,RPL13A,999,genetic
UBE2V2,UBE2N,999,genetic
UBE2V2,UBC,999,genetic
RPL26L1,FAU,999,genetic
RPL26L1,RPL21,999,genetic
TCEA1,POLR2A,999,genetic
GFRA2,GDNF,999,genetic
SEC24B,SEC23A,999,genetic
SEC24B,SEC16A,999,genetic
SEC24B,SEC13,999,genetic
SEC24B,SEC23B,999,genetic
LYN,CD79A,999,genetic
LYN,BLNK,999,genetic
LYN,CD19,999,genetic
CCNC,MED18,999,genetic
CCNC,MED1,999,genetic
GRIA1,DLG1,999,genetic
GRIA1,CACNG2,999,genetic
GRIA1,CAMK2A,999,genetic
INTS9,INTS5,999,genetic
INTS9,INTS1,999,genetic
INTS9,INTS4,999,genetic
INTS9,INTS11,999,genetic
INTS9,INTS6,999,genetic
INTS9,INTS3,999,genetic
CCNE2,CDKN1A,999,genetic
SLC25A37,ABCB10,999,genetic
EIF2B4,EIF2B3,999,genetic
EIF2B4,EIF2B1,999,genetic
EIF2B4,EIF2B2,999,genetic
RPS20,RPL30,999,genetic
RPS20,RPS17,999,genetic
RPS20,RPLP1,999,genetic
RPS20,RPL4,999,genetic
RPS20,RPL17,999,genetic
RPS20,RPL23A,999,genetic
RPS20,RPL8,999,genetic
RPS20,RPL10A,999,genetic
RPS20,RPL26,999,genetic
RPS20,RPL37A,999,genetic
RPS20,RPL24,999,genetic
RPS20,RPS15,999,genetic
RPS20,RPS2,999,genetic
RPS20,RPL7,999,genetic
RPS20,RPL9P9,999,genetic
RPS20,RPL18,999,genetic
RPS20,RPL11,999,genetic
RPS20,RPL27A,999,genetic
RPS20,RPS10,999,genetic
RPS20,RPL7A,999,genetic
RPS20,RPL6,999,genetic
RPS20,RPL36,999,genetic
RPS20,RPL13,999,genetic
RPS20,RACK1,999,genetic
RPS20,RPL15,999,genetic
RPS20,RPL35,999,genetic
RPS20,RPL23,999,genetic
RPS20,RPS19,999,genetic
RPS20,RPS18,999,genetic
RPS20,RPL34,999,genetic
RPS20,RPL10,999,genetic
RPS20,RPL19,999,genetic
RPS20,RPS16,999,genetic
RPS20,RPS12,999,genetic
RPS20,RPL5,999,genetic
RPS20,RPS15A,999,genetic
RPS20,RPLP2,999,genetic
RPS20,RPS14,999,genetic
RPS20,RPL12,999,genetic
RPS20,RPL13A,999,genetic
RPS20,RPL39,999,genetic
RPS20,RPL38,999,genetic
RPS20,RPL32,999,genetic
RPS20,RPLP0,999,genetic
RPS20,RPL27,999,genetic
RPS20,RPL22,999,genetic
RPS20,RPL29,999,genetic
RPS20,FAU,999,genetic
RPS20,RPL36A,999,genetic
RPS20,RPS13,999,genetic
RPS20,RPS11,999,genetic
RPS20,RPL35A,999,genetic
RPS20,RPL37,999,genetic
RPS20,RPL3,999,genetic
RPS20,RPL31,999,genetic
RPS20,RPL28,999,genetic
RPS20,EEF2,999,genetic
RPS20,RPL18A,999,genetic
RPS20,RPL14,999,genetic
RPS20,RPL21,999,genetic
COX6C,COX6A1,999,genetic
COX6C,COX4I1,999,genetic
COX6C,COX5B,999,genetic
COX6C,COX6B1,999,genetic
COX6C,COX5A,999,genetic
STK3,SAV1,999,genetic
EIF3H,EIF3B,999,genetic
EIF3H,EIF3A,999,genetic
EIF3H,EIF3CL,999,genetic
EIF3H,EIF3G,999,genetic
EIF3H,EIF3F,999,genetic
EIF3H,EIF3E,999,genetic
EIF3H,EIF3D,999,genetic
EIF3H,EIF3C,999,genetic
ENY2,CETN3,999,genetic
ENY2,CETN2,999,genetic
ENY2,ATXN7,999,genetic
ENY2,ATXN7L3,999,genetic
ATP6V1C1,ATP6V1A,999,genetic
ATP6V1C1,ATP6V1B2,999,genetic
ATP6V1C1,ATP6V0A1,999,genetic
ATP6V1C1,ATP6V0C,999,genetic
ATP6V1C1,ATP6V0B,999,genetic
INTS8,INTS5,999,genetic
INTS8,INTS1,999,genetic
INTS8,INTS7,999,genetic
INTS8,INTS6,999,genetic
INTS8,INTS3,999,genetic
HDAC2,DNMT1,999,genetic
HDAC2,EZH2,999,genetic
HDAC2,HDAC1,999,genetic
HDAC2,CHD4,999,genetic
HDAC2,CHD3,999,genetic
HDAC2,CTBP1,999,genetic
HDAC2,GATAD2A,999,genetic
CNOT8,CNOT6L,999,genetic
CNOT8,CNOT1,999,genetic
CNOT8,CNOT3,999,genetic
CNOT8,CNOT6,999,genetic
CNOT8,CNOT2,999,genetic
UQCRB,COX5A,999,genetic
UQCRB,NDUFV2,999,genetic
UQCRB,MT-CYB,999,genetic
UQCRB,NDUFA6,999,genetic
UQCRB,NDUFA5,999,genetic
UQCRB,NDUFA12,999,genetic
UQCRB,COX5B,999,genetic
UQCRB,NDUFV1,999,genetic
UQCRB,NDUFS4,999,genetic
UQCRB,CYC1,999,genetic
UQCRB,COX7C,999,genetic
UQCRB,UQCR11,999,genetic
UQCRB,UQCR10,999,genetic
UQCRB,COX6B1,999,genetic
UQCRB,NDUFA8,999,genetic
IKBKB,NFKB1,999,genetic
IKBKB,TNF,999,genetic
IKBKB,CHUK,999,genetic
IKBKB,RELA,999,genetic
IKBKB,TNFRSF1A,999,genetic
TRHR,TRH,999,genetic
MRPL22,MRPL13,999,genetic
MRPL22,MRPL21,999,genetic
MRPL22,MRPL17,999,genetic
MRPL22,MRPL19,999,genetic
MRPL22,MRPL20,999,genetic
RPLP2,RPL11,999,genetic
RPLP2,RPL9P9,999,genetic
RPLP2,RPL18,999,genetic
RPLP2,RPL13,999,genetic
RPLP2,RPL27A,999,genetic
RPLP2,RPL7A,999,genetic
RPLP2,RPL6,999,genetic
RPLP2,RPL36,999,genetic
RPLP2,RPL23,999,genetic
RPLP2,RACK1,999,genetic
RPLP2,RPL15,999,genetic
RPLP2,RPSA,999,genetic
RPLP2,RPL35,999,genetic
RPLP2,RPS18,999,genetic
RPLP2,RPL34,999,genetic
RPLP2,RPL19,999,genetic
RPLP2,RPS12,999,genetic
RPLP2,RPL5,999,genetic
RPLP2,RPL30,999,genetic
RPLP2,RPLP1,999,genetic
RPLP2,RPL4,999,genetic
RPLP2,RPS28,999,genetic
RPLP2,RPS5,999,genetic
RPLP2,RPL23A,999,genetic
RPLP2,RPL8,999,genetic
RPLP2,RPL37A,999,genetic
RPLP2,RPL24,999,genetic
RPLP2,RPS8,999,genetic
RPLP2,RPL26,999,genetic
RPLP2,UBA52,999,genetic
RPLP2,RPS6,999,genetic
RPLP2,RPS11,999,genetic
RPLP2,RPL3,999,genetic
RPLP2,RPL31,999,genetic
RPLP2,RPS27,999,genetic
RPLP2,RPL28,999,genetic
RPLP2,RPL35A,999,genetic
RPLP2,RPL37,999,genetic
RPLP2,RPL18A,999,genetic
RPLP2,RPS26,999,genetic
RPLP2,RPL14,999,genetic
RPLP2,RPL21,999,genetic
RPLP2,RPS29,999,genetic
RPLP2,RPS14,999,genetic
RPLP2,RPL12,999,genetic
RPLP2,RPL13A,999,genetic
RPLP2,RPL38,999,genetic
RPLP2,RPL27,999,genetic
RPLP2,RPL29,999,genetic
RPLP2,FAU,999,genetic
RPLP2,RPLP0,999,genetic
RPLP2,RPL32,999,genetic
RPLP2,RPS3A,999,genetic
RPLP2,RPS13,999,genetic
RPLP2,RPS27A,999,genetic
IGLL5,IGHV4-38-2,999,genetic
API5,POLR2B,999,genetic
NTRK1,BDNF,999,genetic
NTRK1,NGF,999,genetic
NTRK1,NTF4,999,genetic
NTRK1,NTF3,999,genetic
NTRK1,NGFR,999,genetic
CD3G,CD3E,999,genetic
CD3G,CD3D,999,genetic
CD3G,CD247,999,genetic
EIF3F,EIF3E,999,genetic
EIF3F,EIF3C,999,genetic
EIF3F,EIF3D,999,genetic
EIF3F,EIF3B,999,genetic
EIF3F,EIF3A,999,genetic
FAU,RPS27L,999,genetic
FAU,RPS4Y2,999,genetic
TYK2,SOCS3,999,genetic
TYK2,IL12RB1,999,genetic
TYK2,IFNAR1,999,genetic
TYK2,IL10RB,999,genetic
TYK2,IFNAR2,999,genetic
TYK2,SOCS1,999,genetic
CAPN1,CAST,999,genetic
WDR74,BOP1,999,genetic
ATG13,ATG101,999,genetic
BRK1,ABI1,999,genetic
BRK1,ABI2,999,genetic
JAK3,IL2,999,genetic
JAK3,IL2RG,999,genetic
JAK3,JAK1,999,genetic
CFL1,ACTB,999,genetic
PIGY,PIGP,999,genetic
PIGY,PIGC,999,genetic
PIGY,PIGH,999,genetic
PIGY,PIGQ,999,genetic
PIGY,PIGA,999,genetic
CASP1,AIM2,999,genetic
CASP1,IL1B,999,genetic
GSDMD,CASP1,999,genetic
TRAF6,MALT1,999,genetic
TRAF6,TLR4,999,genetic
TRAF6,TIFA,999,genetic
TRAF6,IRF7,999,genetic
TRAF6,MYD88,999,genetic
TRAF6,TBK1,999,genetic
TRAF6,TLR3,999,genetic
TRAF6,IRF5,999,genetic
TRAF6,TAB3,999,genetic
TRAF6,CD40,999,genetic
TRAF6,MAP3K7,999,genetic
TRAF6,TIRAP,999,genetic
TRAF6,IRAK2,999,genetic
TRAF6,IKBKE,999,genetic
TRAF6,IKBKG,999,genetic
TRAF6,IL1R1,999,genetic
TRAF6,ECSIT,999,genetic
TRAF6,TRAF5,999,genetic
TRAF6,SQSTM1,999,genetic
TRAF6,TAB1,999,genetic
TRAF6,IRAK4,999,genetic
TRAF6,IRAK1,999,genetic
TRAF6,TAB2,999,genetic
TRAF6,CYLD,999,genetic
TRAF6,IKBKB,999,genetic
TRAF6,CHUK,999,genetic
TRAF6,MAVS,999,genetic
TRAF6,BCL10,999,genetic
FCGR3B,CD247,999,genetic
FCGR3B,FCER1G,999,genetic
EIF4G2,EIF4E,999,genetic
EIF4G2,EIF4A2,999,genetic
EIF4G2,EIF4A1,999,genetic
RNH1,ANG,999,genetic
H2AX,BRCA1,999,genetic
PUF60,FUBP1,999,genetic
INTS4,INTS11,999,genetic
INTS4,INTS3,999,genetic
INTS4,INTS1,999,genetic
TXNRD1,TXN,999,genetic
CDC27,CDC16,999,genetic
CDC27,ANAPC11,999,genetic
CDC27,ANAPC13,999,genetic
CDC27,ANAPC5,999,genetic
CDC27,ANAPC4,999,genetic
CDC27,CDC20,999,genetic
CDC27,CCNB1,999,genetic
CDC27,CDC23,999,genetic
CDC27,ANAPC16,999,genetic
CDC27,ANAPC2,999,genetic
CDC27,CDC26,999,genetic
CDC27,BUB1B,999,genetic
CDC27,ANAPC7,999,genetic
CDC27,ANAPC10,999,genetic
CDC27,ANAPC1,999,genetic
CDC27,BUB3,999,genetic
IL18BP,IL18,999,genetic
ATP6V0B,ATP6AP2,999,genetic
ATP6V0B,ATP6V0A4,999,genetic
ATP6V0B,ATP6V0A1,999,genetic
ATP6V0B,ATP6AP1,999,genetic
RPS25,RPL26,999,genetic
RPS25,RPS15,999,genetic
RPS25,RPS2,999,genetic
RPS25,RPL37A,999,genetic
RPS25,RPL24,999,genetic
RPS25,RPS20,999,genetic
RPS25,RPL8,999,genetic
RPS25,RPL17,999,genetic
RPS25,RPL23A,999,genetic
RPS25,RPL10A,999,genetic
RPS25,RPL4,999,genetic
RPS25,RPLP1,999,genetic
RPS25,RPS17,999,genetic
RPS25,RPL30,999,genetic
RPS25,RPL5,999,genetic
RPS25,RPL19,999,genetic
RPS25,RPS16,999,genetic
RPS25,RPS12,999,genetic
RPS25,RPL10,999,genetic
RPS25,RPS18,999,genetic
RPS25,RPL34,999,genetic
RPS25,RPL35,999,genetic
RPS25,RACK1,999,genetic
RPS25,RPL15,999,genetic
RPS25,RPS19,999,genetic
RPS25,RPL23,999,genetic
RPS25,RPL36,999,genetic
RPS25,RPL6,999,genetic
RPS25,RPL7A,999,genetic
RPS25,RPL27A,999,genetic
RPS25,RPS10,999,genetic
RPS25,RPL13,999,genetic
RPS25,RPL9P9,999,genetic
RPS25,RPL18,999,genetic
RPS25,RPS21,999,genetic
RPS25,RPL7,999,genetic
RPS25,RPL11,999,genetic
RPS25,RPS24,999,genetic
RPS25,RPS13,999,genetic
RPS25,RPL32,999,genetic
RPS25,RPLP0,999,genetic
RPS25,FAU,999,genetic
RPS25,RPL27,999,genetic
RPS25,RPL29,999,genetic
RPS25,RPL13A,999,genetic
RPS25,RPL39,999,genetic
RPS25,RPL38,999,genetic
RPS25,RPS23,999,genetic
RPS25,RPS15A,999,genetic
RPS25,RPL12,999,genetic
RPS25,RPLP2,999,genetic
RPS25,RPS14,999,genetic
RPS25,RPL21,999,genetic
RPS25,RPL14,999,genetic
RPS25,RPL18A,999,genetic
RPS25,RPL37,999,genetic
RPS25,RPL35A,999,genetic
RPS25,RPL28,999,genetic
RPS25,RPL31,999,genetic
RPS25,RPL3,999,genetic
RPS25,RPS11,999,genetic
PAFAH1B2,PAFAH1B1,999,genetic
RPS6KA1,MAPK1,999,genetic
LGALS8,CALCOCO2,999,genetic
CCKBR,CCK,999,genetic
RPS13,RPL18A,999,genetic
RPS13,EEF2,999,genetic
RPS13,RPL21,999,genetic
RPS13,RPL14,999,genetic
RPS13,RPS11,999,genetic
RPS13,RPL28,999,genetic
RPS13,RPL31,999,genetic
RPS13,RPL3,999,genetic
